"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"44758","SHELTER","30/10/2015","Camps Adequate Shelter & Services","[REF1.1]Improving living conditions in Zaatar","# of existing shelters and associated facilities upgraded","# of existing shelters and associated facilities upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",71,"# of benef.","Zaatari Camp (all district)","North",""
"45083","SHELTER","30/8/2015","Camps Adequate Shelter & Services","[REF1.1]Improving living conditions in Zaatar","# of existing shelters and associated facilities upgraded","# of existing shelters and associated facilities upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",93,"# of benef.","Zaatari Camp (all district)","North",""
"45307","SHELTER","30/7/2015","Camps Adequate Shelter & Services","[REF1.1]Improving living conditions in Zaatar","# of existing shelters and associated facilities upgraded","# of existing shelters and associated facilities upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",66,"# of benef.","Zaatari Camp (all district)","North",""
"46175","SHELTER","30/3/2015","Camps Adequate Shelter & Services","[REF1.1]Improving living conditions in Zaatar","# of existing shelters and associated facilities upgraded","# of existing shelters and associated facilities upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"# of benef.","Zaatari Camp (all district)","North",""
"46728","SHELTER","30/1/2015","Camps Adequate Shelter & Services","[REF1.1]Improving living conditions in Zaatar","# of existing shelters and associated facilities upgraded","# of existing shelters and associated facilities upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"# of benef.","Zaatari Camp (all district)","North",""
"46768","SHELTER","30/11/2015","Camps Adequate Shelter & Services","[REF1.1]Improving living conditions in Zaatar","# of existing shelters and associated facilities upgraded","# of existing shelters and associated facilities upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",201,"# of benef.","Zaatari Camp (all district)","North",""
"47710","SHELTER","30/9/2015","Camps Adequate Shelter & Services","[REF1.1]Improving living conditions in Zaatar","# of existing shelters and associated facilities upgraded","# of existing shelters and associated facilities upgraded","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",66,"# of benef.","Zaatari Camp (all district)","North",""
"62121","SHELTER","30/5/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# of benef","Azraq Camp","North",""
"62152","SHELTER","30/3/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# of benef","Azraq Camp","North",""
"63327","SHELTER","30/1/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# of benef","Azraq Camp","North",""
"64269","SHELTER","28/2/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# of benef","Azraq Camp","North",""
"64654","SHELTER","30/4/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# of benef","Azraq Camp","North",""
"44320","SHELTER","30/5/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"# of benef","Zaatari Camp (all district)","North",""
"44492","SHELTER","30/8/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",2723,"# of benef","Zaatari Camp (all district)","North",""
"44497","SHELTER","30/11/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",1449,"# of benef","Zaatari Camp (all district)","North",""
"45051","SHELTER","30/10/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",1111,"# of benef","Zaatari Camp (all district)","North",""
"45607","SHELTER","28/2/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"# of benef","Zaatari Camp (all district)","North",""
"46488","SHELTER","30/9/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",6688,"# of benef","Zaatari Camp (all district)","North",""
"46712","SHELTER","30/3/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"# of benef","Zaatari Camp (all district)","North",""
"47740","SHELTER","30/7/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",7650,"# of benef","Zaatari Camp (all district)","North",""
"48971","SHELTER","30/1/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"# of benef","Zaatari Camp (all district)","North",""
"53924","SHELTER","30/4/2015","Camps Adequate Shelter & Services","[REF1.2]Design development in Azraq and Zaata","# of refugees participating in the design development","# of refugees participating in the design development","ZAATARICAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1711",0,"# of benef","Zaatari Camp (all district)","North",""
"44279","SHELTER","30/5/2015","Camps Adequate Shelter & Services","[REF1.3]Provision of emergency shelters to af","# of households headed by women, girls, boys or men provided by emergency shelters","# of households headed by women, girls, boys or men provided by emergency shelters","ZAATARICAMP","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",14,"# of HH","Zaatari Camp (all district)","North",""
"45296","SHELTER","30/9/2015","Camps Adequate Shelter & Services","[REF1.3]Provision of emergency shelters to af","# of households headed by women, girls, boys or men provided by emergency shelters","# of households headed by women, girls, boys or men provided by emergency shelters","ZAATARICAMP","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",0,"# of HH","Zaatari Camp (all district)","North",""
"45958","SHELTER","30/3/2015","Camps Adequate Shelter & Services","[REF1.3]Provision of emergency shelters to af","# of households headed by women, girls, boys or men provided by emergency shelters","# of households headed by women, girls, boys or men provided by emergency shelters","ZAATARICAMP","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",43,"# of HH","Zaatari Camp (all district)","North",""
"46066","SHELTER","30/1/2015","Camps Adequate Shelter & Services","[REF1.3]Provision of emergency shelters to af","# of households headed by women, girls, boys or men provided by emergency shelters","# of households headed by women, girls, boys or men provided by emergency shelters","ZAATARICAMP","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",292,"# of HH","Zaatari Camp (all district)","North",""
"46177","SHELTER","30/4/2015","Camps Adequate Shelter & Services","[REF1.3]Provision of emergency shelters to af","# of households headed by women, girls, boys or men provided by emergency shelters","# of households headed by women, girls, boys or men provided by emergency shelters","ZAATARICAMP","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",8,"# of HH","Zaatari Camp (all district)","North",""
"46209","SHELTER","30/8/2015","Camps Adequate Shelter & Services","[REF1.3]Provision of emergency shelters to af","# of households headed by women, girls, boys or men provided by emergency shelters","# of households headed by women, girls, boys or men provided by emergency shelters","ZAATARICAMP","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",0,"# of HH","Zaatari Camp (all district)","North",""
"46441","SHELTER","30/6/2015","Camps Adequate Shelter & Services","[REF1.3]Provision of emergency shelters to af","# of households headed by women, girls, boys or men provided by emergency shelters","# of households headed by women, girls, boys or men provided by emergency shelters","ZAATARICAMP","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",6,"# of HH","Zaatari Camp (all district)","North",""
"46677","SHELTER","28/2/2015","Camps Adequate Shelter & Services","[REF1.3]Provision of emergency shelters to af","# of households headed by women, girls, boys or men provided by emergency shelters","# of households headed by women, girls, boys or men provided by emergency shelters","ZAATARICAMP","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",140,"# of HH","Zaatari Camp (all district)","North",""
"46701","SHELTER","30/7/2015","Camps Adequate Shelter & Services","[REF1.3]Provision of emergency shelters to af","# of households headed by women, girls, boys or men provided by emergency shelters","# of households headed by women, girls, boys or men provided by emergency shelters","ZAATARICAMP","","NRC","Camp    - ","Indirect appeal","UNHCR","Yes","1","1711",0,"# of HH","Zaatari Camp (all district)","North",""
"45872","SHELTER","30/4/2015","Camps Adequate Shelter & Services","[REF1.4]Provision of semi-permanent shelters ","# of households headed by women, girls, boys or men provided by semi-permanent shelters","# of households headed by women, girls, boys or men provided by semi-permanent shelters","ZAATARICAMP","","UNHCR","Camp    - ","Appeal outside of 3RP","None - Fund direct from Donors","No","1","1711",233,"# of HH","Zaatari Camp (all district)","North",""
"46115","SHELTER","30/5/2015","Camps Adequate Shelter & Services","[REF1.4]Provision of semi-permanent shelters ","# of households headed by women, girls, boys or men provided by semi-permanent shelters","# of households headed by women, girls, boys or men provided by semi-permanent shelters","ZAATARICAMP","","UNHCR","Camp    - ","Appeal outside of 3RP","None - Fund direct from Donors","No","1","1711",519,"# of HH","Zaatari Camp (all district)","North",""
"46465","SHELTER","30/1/2015","Camps Adequate Shelter & Services","[REF1.4]Provision of semi-permanent shelters ","# of households headed by women, girls, boys or men provided by semi-permanent shelters","# of households headed by women, girls, boys or men provided by semi-permanent shelters","ZAATARICAMP","","UNHCR","Camp    - ","Appeal outside of 3RP","None - Fund direct from Donors","No","1","1711",1002,"# of HH","Zaatari Camp (all district)","North",""
"47080","SHELTER","30/3/2015","Camps Adequate Shelter & Services","[REF1.4]Provision of semi-permanent shelters ","# of households headed by women, girls, boys or men provided by semi-permanent shelters","# of households headed by women, girls, boys or men provided by semi-permanent shelters","ZAATARICAMP","","UNHCR","Camp    - ","Appeal outside of 3RP","None - Fund direct from Donors","No","1","1711",397,"# of HH","Zaatari Camp (all district)","North",""
"48957","SHELTER","28/2/2015","Camps Adequate Shelter & Services","[REF1.4]Provision of semi-permanent shelters ","# of households headed by women, girls, boys or men provided by semi-permanent shelters","# of households headed by women, girls, boys or men provided by semi-permanent shelters","ZAATARICAMP","","UNHCR","Camp    - ","Appeal outside of 3RP","None - Fund direct from Donors","No","1","1711",412,"# of HH","Zaatari Camp (all district)","North",""
"59650","SHELTER","30/4/2015","Camps Adequate Shelter & Services","[REF1.5]Construction of two more villages in ","# of households headed by women, girls, boys or men provided by T-shelters","# of households headed by women, girls, boys or men provided by T-shelters","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# of HH","Azraq Camp","North",""
"62455","SHELTER","30/5/2015","Camps Adequate Shelter & Services","[REF1.5]Construction of two more villages in ","# of households headed by women, girls, boys or men provided by T-shelters","# of households headed by women, girls, boys or men provided by T-shelters","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# of HH","Azraq Camp","North",""
"62558","SHELTER","30/3/2015","Camps Adequate Shelter & Services","[REF1.5]Construction of two more villages in ","# of households headed by women, girls, boys or men provided by T-shelters","# of households headed by women, girls, boys or men provided by T-shelters","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# of HH","Azraq Camp","North",""
"63301","SHELTER","28/2/2015","Camps Adequate Shelter & Services","[REF1.5]Construction of two more villages in ","# of households headed by women, girls, boys or men provided by T-shelters","# of households headed by women, girls, boys or men provided by T-shelters","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# of HH","Azraq Camp","North",""
"64384","SHELTER","30/1/2015","Camps Adequate Shelter & Services","[REF1.5]Construction of two more villages in ","# of households headed by women, girls, boys or men provided by T-shelters","# of households headed by women, girls, boys or men provided by T-shelters","AZRAQCAMP","","UNHCR","Camp    - ","Direct appeal","None - Fund direct from Donors","Yes","1","1712",0,"# of HH","Azraq Camp","North",""
"153","SHELTER","30/3/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","AJLOUN","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",0,"# of facilities","Ajlun Governorate","North",""
"427","SHELTER","30/4/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","AJLOUN","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",0,"# of facilities","Ajlun Governorate","North",""
"753","SHELTER","30/7/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","AJLOUN","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",39,"# of facilities","Ajlun Governorate","North",""
"1276","SHELTER","30/8/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","AJLOUN","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",0,"# of facilities","Ajlun Governorate","North",""
"1644","SHELTER","30/1/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","AJLOUN","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",0,"# of facilities","Ajlun Governorate","North",""
"1726","SHELTER","30/5/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","AJLOUN","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",44,"# of facilities","Ajlun Governorate","North",""
"1855","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","AJLOUN","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",0,"# of facilities","Ajlun Governorate","North",""
"2022","SHELTER","30/9/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","AJLOUN","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",0,"# of facilities","Ajlun Governorate","North",""
"2171","SHELTER","30/10/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","AJLOUN","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",0,"# of facilities","Ajlun Governorate","North",""
"3052","SHELTER","30/6/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","AJLOUN","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","1","1701",13,"# of facilities","Ajlun Governorate","North",""
"4706","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","Host Community Women (Age 18 and above)","Host Community Women (Age 18 and above)","BALQA","Women","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1702",2,"# of benef","Al Balqa Governorate","Center","Host Community"
"4716","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","Urban/Rural Syrian Boys (Age 0-17)","Urban/Rural Syrian Boys (Age 0-17)","BALQA","Boys","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1702",7,"# of benef","Al Balqa Governorate","Center","Urban"
"4753","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","Urban/Rural Syrian Women (Age 18 and above)","Urban/Rural Syrian Women (Age 18 and above)","BALQA","Women","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1702",8,"# of benef","Al Balqa Governorate","Center","Urban"
"5781","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","Host Community Boys (Age 0-17)","Host Community Boys (Age 0-17)","BALQA","Boys","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1702",2,"# of benef","Al Balqa Governorate","Center","Host Community"
"6855","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","Host Community Girls (Age 0-17)","Host Community Girls (Age 0-17)","BALQA","Girls","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1702",2,"# of benef","Al Balqa Governorate","Center","Host Community"
"7645","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","Urban/Rural Syrian Men (Age 18 and above)","Urban/Rural Syrian Men (Age 18 and above)","BALQA","","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1702",5,"# of benef","Al Balqa Governorate","Center","Urban"
"7729","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","Host Community Men (Age 18 and above)","Host Community Men (Age 18 and above)","BALQA","Men","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1702",1,"# of benef","Al Balqa Governorate","Center","Host Community"
"7730","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","Urban/Rural Syrian Girls (Age 0-17)","Urban/Rural Syrian Girls (Age 0-17)","BALQA","Girls","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1702",8,"# of benef","Al Balqa Governorate","Center","Urban"
"4712","SHELTER","30/6/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","BALQA","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1702",0,"# of facilities","Al Balqa Governorate","Center",""
"4714","SHELTER","30/3/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","BALQA","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1702",0,"# of facilities","Al Balqa Governorate","Center",""
"4727","SHELTER","30/8/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","BALQA","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1702",0,"# of facilities","Al Balqa Governorate","Center",""
"4768","SHELTER","30/4/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","BALQA","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1702",0,"# of facilities","Al Balqa Governorate","Center",""
"5873","SHELTER","30/1/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","BALQA","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1702",0,"# of facilities","Al Balqa Governorate","Center",""
"5915","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","BALQA","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1702",0,"# of facilities","Al Balqa Governorate","Center",""
"5921","SHELTER","30/7/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","BALQA","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1702",0,"# of facilities","Al Balqa Governorate","Center",""
"7094","SHELTER","30/5/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","BALQA","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1702",0,"# of facilities","Al Balqa Governorate","Center",""
"7181","SHELTER","30/9/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","BALQA","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1702",0,"# of facilities","Al Balqa Governorate","Center",""
"8168","SHELTER","30/10/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","# of shelters upgraded to adequate standards","# of shelters upgraded to adequate standards","BALQA","","JHAS","   Urban areas - ","Indirect appeal","UNHCR","Yes","2","1702",0,"# of facilities","Al Balqa Governorate","Center",""
"9567","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","Urban/Rural Syrian Boys (Age 0-17)","Urban/Rural Syrian Boys (Age 0-17)","AMMAN","Boys","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1705",7,"# of benef","Amman Governorate","Center","Urban"
"10540","SHELTER","28/2/2015","Urban/Rural Adequate Shelter","[REF2.1]Upgrading of shelters to adequate sta","Host Community Women (Age 18 and above)","Host Community Women (Age 18 and above)","AMMAN","Women","Caritas","   Urban areas - ","Direct appeal","None - Fund direct from Donors","Yes","2","1705",5,"# of benef","Amman Governorate","Center","Host Community"
